9.641600000000000000e+04,-7.630930000000000291e+04,-2.096176000000000058e+05,1.245278999999999942e+05,9.170660000000000582e+04,-1.896992000000000116e+05,1.435730000000000000e+05,-9.957469999999999709e+04,-1.434900000000000000e+05,-1.072383000000000029e+05
1.564829999999999927e+04,2.430559999999999854e+04,4.494409999999999854e+04,6.623050000000000000e+04,4.305419999999999709e+04,-7.773399999999999636e+03,-5.144200000000000000e+04,6.959699999999999818e+03,8.058760000000000582e+04,4.897850000000000000e+04
-6.363019999999999709e+04,-4.092609999999999854e+04,1.070973000000000029e+05,-4.136269999999999709e+04,-5.649069999999999709e+04,4.545340000000000146e+04,-1.359687000000000116e+05,8.242439999999999418e+04,3.378990000000000146e+04,1.601443999999999942e+05
1.664800000000000000e+04,2.678620000000000073e+04,4.961259999999999854e+04,-2.849720000000000073e+04,-5.755969999999999709e+04,-9.925480000000000291e+04,2.747410999999999767e+05,1.247920000000000000e+05,1.830510000000000000e+05,-4.595659999999999854e+04
1.165500000000000000e+04,2.064470000000000073e+04,3.968250000000000000e+04,-1.443097000000000116e+05,1.723190000000000146e+04,2.406263999999999942e+05,-2.243700000000000000e+05,-2.004507999999999884e+05,-1.530453999999999942e+05,-2.410300000000000182e+03
